Locale,File,Type,Title,Description,Canonical,AlternateZh,AlternateEn,JsonLdCount,VisibleGeoAnswer
"en","case-electronics-aluminum-housing-thermal-structure.html","industry-case","Aluminum Housing and Thermal Structure for Electronics | ProMakeHub","Aluminum Housing and Thermal Structure for Electronics case for Electronics projects, covering aluminum housing / thermal structure / mounting interface; manufacturing capabilities include CNC housing machining, heat-dissipation features, anodizing coordination and CMM inspection.","./case-electronics-aluminum-housing-thermal-structure.html","../../%E8%A1%8C%E4%B8%9A%E6%A1%88%E4%BE%8B%E2%80%94%E7%94%B5%E5%AD%90%E9%93%9D%E5%90%88%E9%87%91%E5%A4%96%E5%A3%B3%E4%B8%8E%E6%95%A3%E7%83%AD%E7%BB%93%E6%9E%84.html","./case-electronics-aluminum-housing-thermal-structure.html","1",""
"en","case-electronics-copper-alloy-connector-low-volume.html","industry-case","Low-Volume Copper Alloy Connector Machining for Electronics | ProMakeHub","Low-Volume Copper Alloy Connector Machining for Electronics case for Electronics projects, covering copper alloy connector / electrical contact / batch consistency; manufacturing capabilities include copper alloy machining, burr control, plating coordination and dimensional inspection.","./case-electronics-copper-alloy-connector-low-volume.html","../../%E8%A1%8C%E4%B8%9A%E6%A1%88%E4%BE%8B%E2%80%94%E7%94%B5%E5%AD%90%E9%93%9C%E5%90%88%E9%87%91%E8%BF%9E%E6%8E%A5%E4%BB%B6%E5%B0%8F%E6%89%B9%E5%8A%A0%E5%B7%A5.html","./case-electronics-copper-alloy-connector-low-volume.html","1",""
"en","case-electronics-portable-device-internal-bracket.html","industry-case","Internal Bracket Prototype for a Portable Electronics Device | ProMakeHub","Internal Bracket Prototype for a Portable Electronics Device case for Electronics projects, covering internal support / device assembly / compact-space verification; manufacturing capabilities include CNC machining, sheet metal processing, small-hole control and inspection records.","./case-electronics-portable-device-internal-bracket.html","../../%E8%A1%8C%E4%B8%9A%E6%A1%88%E4%BE%8B%E2%80%94%E7%94%B5%E5%AD%90%E4%BE%BF%E6%90%BA%E8%AE%BE%E5%A4%87%E5%86%85%E9%83%A8%E6%94%AF%E6%9E%B6%E8%AF%95%E5%88%B6.html","./case-electronics-portable-device-internal-bracket.html","1",""
"en","case-medical-device-lab-instrument-aluminum-housing.html","industry-case","Aluminum Cavity Machining for a Medical Laboratory Instrument | ProMakeHub","Aluminum Cavity Machining for a Medical Laboratory Instrument case for Medical Devices projects, covering instrument cavity / sealing surface / internal mounting interface; manufacturing capabilities include CNC cavity machining, anodizing coordination, sealing surface control and CMM inspection.","./case-medical-device-lab-instrument-aluminum-housing.html","../../%E8%A1%8C%E4%B8%9A%E6%A1%88%E4%BE%8B%E2%80%94%E5%8C%BB%E7%96%97%E5%99%A8%E6%A2%B0%E5%AE%9E%E9%AA%8C%E4%BB%AA%E5%99%A8%E9%93%9D%E5%90%88%E9%87%91%E8%85%94%E4%BD%93%E5%8A%A0%E5%B7%A5.html","./case-medical-device-lab-instrument-aluminum-housing.html","1",""
"en","case-medical-device-peek-positioning-block-test-fixture.html","industry-case","PEEK Positioning Block and Test Fixture for Medical Device Verification | ProMakeHub","PEEK Positioning Block and Test Fixture for Medical Device Verification case for Medical Devices projects, covering positioning block / test fixture / engineering plastic part; manufacturing capabilities include PEEK machining, chamfer control, assembly testing and dimensional records.","./case-medical-device-peek-positioning-block-test-fixture.html","../../%E8%A1%8C%E4%B8%9A%E6%A1%88%E4%BE%8B%E2%80%94%E5%8C%BB%E7%96%97%E5%99%A8%E6%A2%B0PEEK%E5%AE%9A%E4%BD%8D%E5%9D%97%E4%B8%8E%E6%B5%8B%E8%AF%95%E5%A4%B9%E5%85%B7.html","./case-medical-device-peek-positioning-block-test-fixture.html","1",""
"en","case-medical-device-rd-prototype-positioning-fixture.html","industry-case","Medical Device R&amp;D Prototype and Positioning Fixture | ProMakeHub","Medical Device R&amp;D Prototype and Positioning Fixture case for Medical Devices projects, covering R&amp;D prototype / positioning fixture / low-volume verification; manufacturing capabilities include CNC machining, stainless steel and engineering plastic parts, drawing review and inspection data.","./case-medical-device-rd-prototype-positioning-fixture.html","../../%E8%A1%8C%E4%B8%9A%E6%A1%88%E4%BE%8B%E2%80%94%E5%8C%BB%E7%96%97%E5%99%A8%E6%A2%B0%E7%A0%94%E5%8F%91%E6%A0%B7%E4%BB%B6%E4%B8%8E%E5%AE%9A%E4%BD%8D%E6%B2%BB%E5%85%B7.html","./case-medical-device-rd-prototype-positioning-fixture.html","1",""
"en","case-new-energy-battery-pack-insulation-spacer.html","industry-case","Insulation Spacer Parts for a New Energy Battery Pack | ProMakeHub","Insulation Spacer Parts for a New Energy Battery Pack case for New Energy projects, covering battery pack insulation / spacing / assembly protection; manufacturing capabilities include engineering plastic machining, contour control, edge treatment and batch inspection.","./case-new-energy-battery-pack-insulation-spacer.html","../../%E8%A1%8C%E4%B8%9A%E6%A1%88%E4%BE%8B%E2%80%94%E6%96%B0%E8%83%BD%E6%BA%90%E7%94%B5%E6%B1%A0%E5%8C%85%E7%BB%9D%E7%BC%98%E9%9A%94%E7%A6%BB%E4%BB%B6.html","./case-new-energy-battery-pack-insulation-spacer.html","1",""
"en","case-new-energy-drive-controller-heat-sink-base.html","industry-case","Heat-Sink Base Plate for a New Energy Drive Controller | ProMakeHub","Heat-Sink Base Plate for a New Energy Drive Controller case for New Energy projects, covering controller heat dissipation / mounting surface / sealing interface; manufacturing capabilities include aluminum CNC machining, flatness control, surface treatment and CMM inspection.","./case-new-energy-drive-controller-heat-sink-base.html","../../%E8%A1%8C%E4%B8%9A%E6%A1%88%E4%BE%8B%E2%80%94%E6%96%B0%E8%83%BD%E6%BA%90%E7%94%B5%E9%A9%B1%E6%8E%A7%E5%88%B6%E5%99%A8%E6%95%A3%E7%83%AD%E5%BA%95%E6%9D%BF.html","./case-new-energy-drive-controller-heat-sink-base.html","1",""
"en","case-new-energy-storage-module-test-fixture.html","industry-case","Test Fixture for a New Energy Storage Module | ProMakeHub","Test Fixture for a New Energy Storage Module case for New Energy projects, covering module testing / positioning / repeated loading; manufacturing capabilities include fixture machining, insulating material parts, aluminum structural parts and dimensional inspection.","./case-new-energy-storage-module-test-fixture.html","../../%E8%A1%8C%E4%B8%9A%E6%A1%88%E4%BE%8B%E2%80%94%E6%96%B0%E8%83%BD%E6%BA%90%E5%82%A8%E8%83%BD%E6%A8%A1%E5%9D%97%E6%B5%8B%E8%AF%95%E5%A4%B9%E5%85%B7.html","./case-new-energy-storage-module-test-fixture.html","1",""
"en","case-robotics-automation-line-inspection-fixture.html","industry-case","Inspection Fixture for a Robotics Automation Line | ProMakeHub","Inspection Fixture for a Robotics Automation Line case for Robotics projects, covering line inspection / positioning fixture / repeated measurement; manufacturing capabilities include fixture machining, assembly checking, dimensional inspection and documentation.","./case-robotics-automation-line-inspection-fixture.html","../../%E8%A1%8C%E4%B8%9A%E6%A1%88%E4%BE%8B%E2%80%94%E6%9C%BA%E5%99%A8%E4%BA%BA%E8%87%AA%E5%8A%A8%E5%8C%96%E4%BA%A7%E7%BA%BF%E6%A3%80%E6%B5%8B%E6%B2%BB%E5%85%B7.html","./case-robotics-automation-line-inspection-fixture.html","1",""
"en","case-robotics-end-effector-mounting-base.html","industry-case","End-Effector Mounting Base for a Robotics Project | ProMakeHub","End-Effector Mounting Base for a Robotics Project case for Robotics projects, covering end-effector mounting / positioning / repeat operation; manufacturing capabilities include CNC machining, precision hole control, lightweight structure and assembly inspection.","./case-robotics-end-effector-mounting-base.html","../../%E8%A1%8C%E4%B8%9A%E6%A1%88%E4%BE%8B%E2%80%94%E6%9C%BA%E5%99%A8%E4%BA%BA%E6%9C%AB%E7%AB%AF%E6%89%A7%E8%A1%8C%E5%99%A8%E5%AE%89%E8%A3%85%E5%BA%A7.html","./case-robotics-end-effector-mounting-base.html","1",""
"en","case-robotics-lightweight-joint-connection-plate.html","industry-case","Lightweight Joint Connection Plate for Robotics | ProMakeHub","Lightweight Joint Connection Plate for Robotics case for Robotics projects, covering joint connection / weight reduction / hole-position accuracy; manufacturing capabilities include aluminum CNC machining, pocketing, precision holes, deburring and inspection reporting.","./case-robotics-lightweight-joint-connection-plate.html","../../%E8%A1%8C%E4%B8%9A%E6%A1%88%E4%BE%8B%E2%80%94%E6%9C%BA%E5%99%A8%E4%BA%BA%E8%BD%BB%E9%87%8F%E5%8C%96%E5%85%B3%E8%8A%82%E8%BF%9E%E6%8E%A5%E6%9D%BF.html","./case-robotics-lightweight-joint-connection-plate.html","1",""
"en","case-semiconductor-clean-packaging-precision-spares.html","industry-case","Precision Semiconductor Spare Parts with Clean Packaging | ProMakeHub","Precision Semiconductor Spare Parts with Clean Packaging case for Semiconductor projects, covering precision spare parts / clean packaging / batch traceability; manufacturing capabilities include precision CNC machining, surface protection, clean packaging and inspection records.","./case-semiconductor-clean-packaging-precision-spares.html","../../%E8%A1%8C%E4%B8%9A%E6%A1%88%E4%BE%8B%E2%80%94%E5%8D%8A%E5%AF%BC%E4%BD%93%E6%B4%81%E5%87%80%E5%8C%85%E8%A3%85%E7%B2%BE%E5%AF%86%E5%A4%87%E4%BB%B6.html","./case-semiconductor-clean-packaging-precision-spares.html","1",""
"en","case-semiconductor-equipment-chamber-structural-parts.html","industry-case","Peripheral Structural Parts for Semiconductor Equipment Chambers | ProMakeHub","Peripheral Structural Parts for Semiconductor Equipment Chambers case for Semiconductor projects, covering chamber peripheral structure / sealing interface / flatness control; manufacturing capabilities include CNC machining, large-surface control, deburring, surface treatment coordination and CMM inspection.","./case-semiconductor-equipment-chamber-structural-parts.html","../../%E8%A1%8C%E4%B8%9A%E6%A1%88%E4%BE%8B%E2%80%94%E5%8D%8A%E5%AF%BC%E4%BD%93%E8%AE%BE%E5%A4%87%E8%85%94%E4%BD%93%E5%91%A8%E8%BE%B9%E7%BB%93%E6%9E%84%E4%BB%B6.html","./case-semiconductor-equipment-chamber-structural-parts.html","1",""
"en","case-semiconductor-equipment-positioning-fixture-low-volume.html","industry-case","Low-Volume Positioning Fixture Machining for Semiconductor Equipment | ProMakeHub","Low-Volume Positioning Fixture Machining for Semiconductor Equipment case for Semiconductor projects, covering equipment positioning / assembly fixture / repeated clamping; manufacturing capabilities include fixture machining, precision holes, flatness control and inspection reporting.","./case-semiconductor-equipment-positioning-fixture-low-volume.html","../../%E8%A1%8C%E4%B8%9A%E6%A1%88%E4%BE%8B%E2%80%94%E5%8D%8A%E5%AF%BC%E4%BD%93%E8%AE%BE%E5%A4%87%E5%AE%9A%E4%BD%8D%E5%A4%B9%E5%85%B7%E5%B0%8F%E6%89%B9%E9%87%8F%E5%8A%A0%E5%B7%A5.html","./case-semiconductor-equipment-positioning-fixture-low-volume.html","1",""
"en","case-telecommunications-module-housing-connector-set.html","industry-case","Module Housing and Connector Set for Telecommunications Equipment | ProMakeHub","Module Housing and Connector Set for Telecommunications Equipment case for Telecommunications projects, covering module housing / connector support / assembly fit; manufacturing capabilities include CNC housing machining, connector features, surface treatment coordination and inspection reporting.","./case-telecommunications-module-housing-connector-set.html","../../%E8%A1%8C%E4%B8%9A%E6%A1%88%E4%BE%8B%E2%80%94%E9%80%9A%E4%BF%A1%E6%A8%A1%E5%9D%97%E5%A4%96%E5%A3%B3%E4%B8%8E%E8%BF%9E%E6%8E%A5%E4%BB%B6%E9%85%8D%E5%A5%97.html","./case-telecommunications-module-housing-connector-set.html","1",""
"en","case-telecommunications-outdoor-equipment-mounting-bracket.html","industry-case","Outdoor Equipment Mounting Bracket for Telecommunications | ProMakeHub","Outdoor Equipment Mounting Bracket for Telecommunications case for Telecommunications projects, covering outdoor mounting / structural support / corrosion resistance; manufacturing capabilities include sheet metal processing or CNC machining, surface treatment, threaded features and batch inspection.","./case-telecommunications-outdoor-equipment-mounting-bracket.html","../../%E8%A1%8C%E4%B8%9A%E6%A1%88%E4%BE%8B%E2%80%94%E9%80%9A%E4%BF%A1%E6%88%B7%E5%A4%96%E8%AE%BE%E5%A4%87%E5%AE%89%E8%A3%85%E6%94%AF%E6%9E%B6.html","./case-telecommunications-outdoor-equipment-mounting-bracket.html","1",""
"en","case-telecommunications-thermal-baseplate-end-cover.html","industry-case","Thermal Baseplate and End Cover Machining for Telecommunications | ProMakeHub","Thermal Baseplate and End Cover Machining for Telecommunications case for Telecommunications projects, covering thermal baseplate / end cover / module assembly; manufacturing capabilities include aluminum CNC machining, flatness control, surface finishing and dimensional inspection.","./case-telecommunications-thermal-baseplate-end-cover.html","../../%E8%A1%8C%E4%B8%9A%E6%A1%88%E4%BE%8B%E2%80%94%E9%80%9A%E4%BF%A1%E6%95%A3%E7%83%AD%E5%9F%BA%E6%9D%BF%E4%B8%8E%E7%AB%AF%E7%9B%96%E5%8A%A0%E5%B7%A5.html","./case-telecommunications-thermal-baseplate-end-cover.html","1",""
"en","finish-anodizing.html","marketing","Anodizing | ProMakeHub","Anodizing from ProMakeHub: For aluminum cosmetic parts, structural parts and functional parts needing improved corrosion resistance.","./finish-anodizing.html","../../../../../../../%E8%83%BD%E5%8A%9B%E4%B8%AD%E5%BF%83%E2%80%94%E9%98%B3%E6%9E%81%E6%B0%A7%E5%8C%96%E8%A1%A8%E9%9D%A2%E5%A4%84%E7%90%86%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./finish-anodizing.html","1",""
"en","finish-black-oxide.html","marketing","Black Oxide | ProMakeHub","Black Oxide from ProMakeHub: For low-build black appearance and basic rust protection on steel parts.","./finish-black-oxide.html","../../../../../../../%E8%83%BD%E5%8A%9B%E4%B8%AD%E5%BF%83%E2%80%94%E5%8F%91%E9%BB%91%E5%A4%84%E7%90%86%E8%A1%A8%E9%9D%A2%E5%A4%84%E7%90%86%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./finish-black-oxide.html","1",""
"en","finish-electroplating.html","marketing","Electroplating | ProMakeHub","Electroplating from ProMakeHub: For protective, decorative, conductive and wear-related enhancement on metal parts.","./finish-electroplating.html","../../../../../../../%E8%83%BD%E5%8A%9B%E4%B8%AD%E5%BF%83%E2%80%94%E7%94%B5%E9%95%80%E8%A1%A8%E9%9D%A2%E5%A4%84%E7%90%86%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./finish-electroplating.html","1",""
"en","finish-heat-treatment.html","marketing","Heat Treatment | ProMakeHub","Heat Treatment from ProMakeHub: For metal parts with clear load, wear, transmission or dimensional stability requirements.","./finish-heat-treatment.html","../../../../../../%E8%83%BD%E5%8A%9B%E4%B8%AD%E5%BF%83%E2%80%94%E7%83%AD%E5%A4%84%E7%90%86%E8%A1%A8%E9%9D%A2%E5%A4%84%E7%90%86%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./finish-heat-treatment.html","1",""
"en","finish-laser-marking.html","marketing","Laser Marking | ProMakeHub","Laser Marking from ProMakeHub: For parts requiring identification, traceability, assembly direction or branding.","./finish-laser-marking.html","../../../../../../../%E8%83%BD%E5%8A%9B%E4%B8%AD%E5%BF%83%E2%80%94%E6%BF%80%E5%85%89%E6%89%93%E6%A0%87%E8%A1%A8%E9%9D%A2%E5%A4%84%E7%90%86%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./finish-laser-marking.html","1",""
"en","finish-painting.html","marketing","Painting | ProMakeHub","Painting from ProMakeHub: For parts requiring color, texture and local protection.","./finish-painting.html","../../../../../../%E8%83%BD%E5%8A%9B%E4%B8%AD%E5%BF%83%E2%80%94%E5%96%B7%E6%B6%82%E8%A1%A8%E9%9D%A2%E5%A4%84%E7%90%86%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./finish-painting.html","1",""
"en","finish-passivation.html","marketing","Passivation | ProMakeHub","Passivation from ProMakeHub: For stabilizing stainless steel surfaces used in clean, wet or mildly corrosive environments.","./finish-passivation.html","../../../../../../../%E8%83%BD%E5%8A%9B%E4%B8%AD%E5%BF%83%E2%80%94%E9%92%9D%E5%8C%96%E5%A4%84%E7%90%86%E8%A1%A8%E9%9D%A2%E5%A4%84%E7%90%86%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./finish-passivation.html","1",""
"en","finish-polishing.html","marketing","Polishing | ProMakeHub","Polishing from ProMakeHub: For parts needing surface smoothness, touch quality or sealing contact.","./finish-polishing.html","../../../../../../%E8%83%BD%E5%8A%9B%E4%B8%AD%E5%BF%83%E2%80%94%E6%8A%9B%E5%85%89%E8%A1%A8%E9%9D%A2%E5%A4%84%E7%90%86%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./finish-polishing.html","1",""
"en","finish-powder-coating.html","marketing","Powder Coating | ProMakeHub","Powder Coating from ProMakeHub: A durable coating route for batch sheet-metal and cosmetic structural parts.","./finish-powder-coating.html","../../../../../../../%E8%83%BD%E5%8A%9B%E4%B8%AD%E5%BF%83%E2%80%94%E7%B2%89%E6%9C%AB%E5%96%B7%E6%B6%82%E8%A1%A8%E9%9D%A2%E5%A4%84%E7%90%86%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./finish-powder-coating.html","1",""
"en","index.html","marketing","ProMakeHub | Online Precision Manufacturing and Quoting","ProMakeHub provides online precision manufacturing, instant quoting, CNC machining, 3D printing, sheet metal fabrication, material selection and finishing support for engineering and procurement teams.","./index.html","../%E8%90%A5%E9%94%80%E9%A1%B5%E9%9D%A2.html","./index.html","1",""
"en","industries.html","marketing","Industries | ProMakeHub","","","","","",""
"en","industry-aerospace.html","marketing","Aerospace Manufacturing | ProMakeHub","","","","","",""
"en","industry-automotive.html","marketing","Automotive Manufacturing | ProMakeHub","","","","","",""
"en","industry-consumer-products.html","marketing","Consumer Product Prototype and Structural Parts Manufacturing | ProMakeHub","","","","","",""
"en","industry-electronics.html","marketing","Electronics Enclosure and Structural Parts Manufacturing | ProMakeHub","","","","","",""
"en","industry-medical-devices.html","marketing","Medical Device Manufacturing | ProMakeHub","","","","","",""
"en","industry-new-energy.html","marketing","New Energy Manufacturing | ProMakeHub","","","","","",""
"en","industry-robotics.html","marketing","Robotics Parts Manufacturing Support | ProMakeHub","","","","","",""
"en","industry-semiconductor.html","marketing","Semiconductor Equipment Parts Manufacturing | ProMakeHub","","","","","",""
"en","industry-telecommunications.html","marketing","Telecommunications Equipment Parts Manufacturing | ProMakeHub","","","","","",""
"en","material-aluminum-alloys.html","marketing","Aluminum Alloys | ProMakeHub","Aluminum Alloys from ProMakeHub: A common metal option balancing weight, strength, machinability and finishing compatibility.","./material-aluminum-alloys.html","../../../../../../../%E8%83%BD%E5%8A%9B%E4%B8%AD%E5%BF%83%E2%80%94%E9%93%9D%E5%90%88%E9%87%91%E6%9D%90%E6%96%99%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./material-aluminum-alloys.html","1",""
"en","material-carbon-steel.html","marketing","Carbon Steel | ProMakeHub","Carbon Steel from ProMakeHub: A structural material for strength, rigidity, cost control and heat treatment.","./material-carbon-steel.html","../../../../../../%E8%83%BD%E5%8A%9B%E4%B8%AD%E5%BF%83%E2%80%94%E7%A2%B3%E9%92%A2%E6%9D%90%E6%96%99%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./material-carbon-steel.html","1",""
"en","material-composites.html","marketing","Composites | ProMakeHub","Composites from ProMakeHub: Anisotropic materials selected by layup direction, resin system and machining limits.","./material-composites.html","../../../../../../../%E8%83%BD%E5%8A%9B%E4%B8%AD%E5%BF%83%E2%80%94%E5%A4%8D%E5%90%88%E6%9D%90%E6%96%99%E6%9D%90%E6%96%99%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./material-composites.html","1",""
"en","material-copper-alloys.html","marketing","Copper Alloys | ProMakeHub","Copper Alloys from ProMakeHub: A material family for conductivity, heat transfer, wear behavior and sliding contact.","./material-copper-alloys.html","../../../../../../%E8%83%BD%E5%8A%9B%E4%B8%AD%E5%BF%83%E2%80%94%E9%93%9C%E5%90%88%E9%87%91%E6%9D%90%E6%96%99%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./material-copper-alloys.html","1",""
"en","material-engineering-plastics.html","marketing","Engineering Plastics | ProMakeHub","Engineering Plastics from ProMakeHub: Non-metal materials for lightweight, insulation, low friction, chemical resistance or appearance prototypes.","./material-engineering-plastics.html","../../../../../../../%E8%83%BD%E5%8A%9B%E4%B8%AD%E5%BF%83%E2%80%94%E5%B7%A5%E7%A8%8B%E5%A1%91%E6%96%99%E6%9D%90%E6%96%99%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./material-engineering-plastics.html","1",""
"en","material-stainless-steel.html","marketing","Stainless Steel | ProMakeHub","Stainless Steel from ProMakeHub: A metal choice for corrosion resistance, cleanability and stable structures.","./material-stainless-steel.html","../../../../../../../%E8%83%BD%E5%8A%9B%E4%B8%AD%E5%BF%83%E2%80%94%E4%B8%8D%E9%94%88%E9%92%A2%E6%9D%90%E6%96%99%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./material-stainless-steel.html","1",""
"en","material-titanium-alloys.html","marketing","Titanium Alloys | ProMakeHub","Titanium Alloys from ProMakeHub: A precision material for high specific strength, corrosion resistance and biocompatibility evaluation.","./material-titanium-alloys.html","../../../../../../%E8%83%BD%E5%8A%9B%E4%B8%AD%E5%BF%83%E2%80%94%E9%92%9B%E5%90%88%E9%87%91%E6%9D%90%E6%96%99%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./material-titanium-alloys.html","1",""
"en","privacy-policy.html","marketing","Privacy Policy | ProMakeHub","","","","","",""
"en","resource-design-guidelines.html","marketing","Design Guidelines | ProMakeHub","","","","","",""
"en","resource-faq.html","marketing","Help &amp; FAQ | ProMakeHub","","","","","",""
"en","resource-material-handbook.html","marketing","Materials Selection Handbook | ProMakeHub","","","","","",""
"en","resource-process-guide.html","marketing","Manufacturing Process Guide | ProMakeHub","","","","","",""
"en","resources.html","marketing","Resources | ProMakeHub","","","","","",""
"en","service-3d-printing.html","marketing","3D Printing Service | ProMakeHub","3D Printing Service from ProMakeHub: Additive manufacturing for rapid validation, complex geometry and low-volume parts","./service-3d-printing.html","../../../../../../../%E8%83%BD%E5%8A%9B%E4%B8%AD%E5%BF%83%E2%80%943D%E6%89%93%E5%8D%B0%E6%9C%8D%E5%8A%A1%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./service-3d-printing.html","1",""
"en","service-cnc-machining.html","marketing","CNC Machining Service | ProMakeHub","CNC Machining Service from ProMakeHub: Precision machining service for prototypes, low-volume parts and functional components","./service-cnc-machining.html","../../../../../../%E8%83%BD%E5%8A%9B%E4%B8%AD%E5%BF%83%E2%80%94CNC%E5%8A%A0%E5%B7%A5%E6%9C%8D%E5%8A%A1%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./service-cnc-machining.html","1",""
"en","service-custom-manufacturing.html","marketing","Custom Manufacturing Service | ProMakeHub","Custom Manufacturing Service from ProMakeHub: Integrated manufacturing coordination for multi-process, multi-part projects","./service-custom-manufacturing.html","../../../../../../../%E8%83%BD%E5%8A%9B%E4%B8%AD%E5%BF%83%E2%80%94%E5%AE%9A%E5%88%B6%E5%8A%A0%E5%B7%A5%E6%9C%8D%E5%8A%A1%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./service-custom-manufacturing.html","1",""
"en","service-metal-casting.html","marketing","Metal Casting Service | ProMakeHub","Metal Casting Service from ProMakeHub: Casting service for complex metal blanks and production structures","./service-metal-casting.html","../../../../../../../%E8%83%BD%E5%8A%9B%E4%B8%AD%E5%BF%83%E2%80%94%E9%87%91%E5%B1%9E%E9%93%B8%E9%80%A0%E6%9C%8D%E5%8A%A1%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./service-metal-casting.html","1",""
"en","service-metal-forging.html","marketing","Metal Forging Service | ProMakeHub","Metal Forging Service from ProMakeHub: Forging service for load-bearing and high-strength metal parts","./service-metal-forging.html","../../../../../../../%E8%83%BD%E5%8A%9B%E4%B8%AD%E5%BF%83%E2%80%94%E9%87%91%E5%B1%9E%E9%94%BB%E9%80%A0%E6%9C%8D%E5%8A%A1%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./service-metal-forging.html","1",""
"en","service-metal-stamping.html","marketing","Metal Stamping Service | ProMakeHub","Metal Stamping Service from ProMakeHub: Metal stamping service for volume forming of sheet parts","./service-metal-stamping.html","../../../../../../../%E8%83%BD%E5%8A%9B%E4%B8%AD%E5%BF%83%E2%80%94%E9%87%91%E5%B1%9E%E5%86%B2%E5%8E%8B%E6%9C%8D%E5%8A%A1%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./service-metal-stamping.html","1",""
"en","service-molding.html","marketing","Molding Service | ProMakeHub","Molding Service from ProMakeHub: From DFM and tool trial to molded plastic part delivery","./service-molding.html","../../../../../../%E8%83%BD%E5%8A%9B%E4%B8%AD%E5%BF%83%E2%80%94%E6%A8%A1%E5%85%B7%E6%88%90%E5%9E%8B%E6%9C%8D%E5%8A%A1%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./service-molding.html","1",""
"en","service-rapid-prototypes.html","marketing","Rapid Prototype Service | ProMakeHub","Rapid Prototype Service from ProMakeHub: Move designs quickly from model to physical validation","./service-rapid-prototypes.html","../../../../../../../%E8%83%BD%E5%8A%9B%E4%B8%AD%E5%BF%83%E2%80%94%E5%BF%AB%E9%80%9F%E6%89%8B%E6%9D%BF%E6%A8%A1%E5%9E%8B%E6%9C%8D%E5%8A%A1%E5%AD%90%E9%A1%B5%E9%9D%A2.html","./service-rapid-prototypes.html","1",""
"en","solution-3d-to-2d-drawing.html","marketing","3D to 2D Engineering Drawing | ProMakeHub","","","","","",""
"en","solution-bubble-annotation.html","marketing","2D Bubble Drawing Annotation | ProMakeHub","","","","","",""
"en","solution-dfm.html","marketing","DFM Manufacturability Check | ProMakeHub","","","","","",""
"en","solution-format-conversion.html","marketing","3D Format Conversion | ProMakeHub","","","","","",""
"en","solution-image-to-3d.html","marketing","Image-to-3D Model | ProMakeHub","","","","","",""
"en","solution-instant-quoting.html","marketing","AI Quoting | ProMakeHub","","","","","",""
"en","solution-quick-quote.html","marketing","Quick Quote | ProMakeHub","","","","","",""
"en","solution-rapid-prototyping.html","marketing","Rapid Prototyping | ProMakeHub","","","","","",""
"en","solution-text-to-3d.html","marketing","Text-to-3D Model | ProMakeHub","","","","","",""
"en","solutions.html","marketing","Solutions Center | ProMakeHub","","","","","",""
"en","terms-of-service.html","marketing","Terms of Service | ProMakeHub","","","","","",""
